start_station,end_station,directions_time_min,same_line,interchange_station,metro_distance_km,start_lat,start_lng,end_lat,end_lng,start_place_id,end_place_id,start_line,end_line,transfer_count
Hopefarm Channasandra,"Sir M. Visvesvaraya Station, Central College",45.0,True,,27.374,12.987348,77.753796,12.9742805,77.5839458,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJmR7YxQwWrjsRW5vq4ycsdm4,Purple Line,Purple Line,0
"Sir M. Visvesvaraya Station, Central College",Hopefarm Channasandra,45.0,True,,27.374,12.9742805,77.5839458,12.987348,77.753796,ChIJmR7YxQwWrjsRW5vq4ycsdm4,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Purple Line,Purple Line,0
Hopefarm Channasandra,"Nadaprabhu Kempegowda Station, Majestic",47.0,True,,29.301,12.987348,77.753796,12.975692,77.572844,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJZQRCbwUWrjsRko0PHW2ZX6k,Purple Line,Green Line,0
"Nadaprabhu Kempegowda Station, Majestic",Hopefarm Channasandra,47.0,True,,29.301,12.975692,77.572844,12.987348,77.753796,ChIJZQRCbwUWrjsRko0PHW2ZX6k,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Green Line,Purple Line,0
Hopefarm Channasandra,Krantivira Sangolli Rayanna Railway Station,49.0,True,,30.499,12.987348,77.753796,12.9758403,77.5657561,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJzZmnPQMWrjsRhEgM3qcVawM,Purple Line,Purple Line,0
Krantivira Sangolli Rayanna Railway Station,Hopefarm Channasandra,49.0,True,,30.499,12.9758403,77.5657561,12.987348,77.753796,ChIJzZmnPQMWrjsRhEgM3qcVawM,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Purple Line,Purple Line,0
Hopefarm Channasandra,Magadi Road,51.0,True,,31.820999999999998,12.987348,77.753796,12.9756582,77.55541149999999,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJybGxEPo9rjsRvVr1TcQEmxo,Purple Line,Purple Line,0
Magadi Road,Hopefarm Channasandra,51.0,True,,31.820999999999998,12.9756582,77.55541149999999,12.987348,77.753796,ChIJybGxEPo9rjsRvVr1TcQEmxo,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Purple Line,Purple Line,0
Hopefarm Channasandra,"Sri Balagangadharanatha Swamiji Station, Hosahalli",53.0,True,,33.013,12.987348,77.753796,12.9742975,77.5454436,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJT50hxeU9rjsRlPxnxhLf-Vc,Purple Line,Purple Line,0
"Sri Balagangadharanatha Swamiji Station, Hosahalli",Hopefarm Channasandra,53.0,True,,33.013,12.9742975,77.5454436,12.987348,77.753796,ChIJT50hxeU9rjsRlPxnxhLf-Vc,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Purple Line,Purple Line,0
Hopefarm Channasandra,Vijayanagar,55.0,True,,34.077,12.987348,77.753796,12.9708197,77.5373638,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJyzrM3N09rjsRqiGadttypE4,Purple Line,Purple Line,0
Vijayanagar,Hopefarm Channasandra,55.0,True,,34.077,12.9708197,77.5373638,12.987348,77.753796,ChIJyzrM3N09rjsRqiGadttypE4,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Purple Line,Purple Line,0
Hopefarm Channasandra,Attiguppe,57.0,True,,35.135999999999996,12.987348,77.753796,12.9621018,77.5337131,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJmV4y0XU-rjsRzclMF8nLs0I,Purple Line,Purple Line,0
Attiguppe,Hopefarm Channasandra,57.0,True,,35.135999999999996,12.9621018,77.5337131,12.987348,77.753796,ChIJmV4y0XU-rjsRzclMF8nLs0I,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Purple Line,Purple Line,0
Hopefarm Channasandra,Deepanjali Nagar,59.0,True,,36.516,12.987348,77.753796,12.952215,77.5371013,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJ7YKrb20-rjsRWuc27yLlYHE,Purple Line,Purple Line,0
Deepanjali Nagar,Hopefarm Channasandra,59.0,True,,36.516,12.952215,77.5371013,12.987348,77.753796,ChIJ7YKrb20-rjsRWuc27yLlYHE,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Purple Line,Purple Line,0
Hopefarm Channasandra,Mysuru Road,61.0,True,,37.876999999999995,12.987348,77.753796,12.9467268,77.53007389999999,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJycE_0Gg-rjsRJVmVnabEF2Q,Purple Line,Purple Line,0
Mysuru Road,Hopefarm Channasandra,61.0,True,,37.876999999999995,12.9467268,77.53007389999999,12.987348,77.753796,ChIJycE_0Gg-rjsRJVmVnabEF2Q,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Purple Line,Purple Line,0
Hopefarm Channasandra,Pantharapalya–Nayandahalli,63.0,True,,37.945,12.987348,77.753796,12.946231,77.52985,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJFzIC22g-rjsRI_CMVvZhmHU,Purple Line,Purple Line,0
Pantharapalya–Nayandahalli,Hopefarm Channasandra,63.0,True,,37.945,12.946231,77.52985,12.987348,77.753796,ChIJFzIC22g-rjsRI_CMVvZhmHU,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Purple Line,Purple Line,0
Hopefarm Channasandra,Rajarajeshwari Nagar,65.0,True,,39.778999999999996,12.987348,77.753796,12.936693,77.519556,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJLb5o3V4-rjsRJH2aID0lcCQ,Purple Line,Purple Line,0
Rajarajeshwari Nagar,Hopefarm Channasandra,65.0,True,,39.778999999999996,12.936693,77.519556,12.987348,77.753796,ChIJLb5o3V4-rjsRJH2aID0lcCQ,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Purple Line,Purple Line,0
Hopefarm Channasandra,Jnanabharathi,67.0,True,,40.6,12.987348,77.753796,12.935446,77.51217799999999,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJW85xJPQ-rjsRvv7Jifc2tXE,Purple Line,Purple Line,0
Jnanabharathi,Hopefarm Channasandra,67.0,True,,40.6,12.935446,77.51217799999999,12.987348,77.753796,ChIJW85xJPQ-rjsRvv7Jifc2tXE,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Purple Line,Purple Line,0
Hopefarm Channasandra,Pattanagere,69.0,True,,42.588,12.987348,77.753796,12.924276,77.498305,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJu6v7ouY-rjsRo6QAv0TU7CQ,Purple Line,Purple Line,0
Pattanagere,Hopefarm Channasandra,69.0,True,,42.588,12.924276,77.498305,12.987348,77.753796,ChIJu6v7ouY-rjsRo6QAv0TU7CQ,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Purple Line,Purple Line,0
Hopefarm Channasandra,Kengeri Bus Terminal,72.0,True,,44.305,12.987348,77.753796,12.914642,77.487704,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJG4890iA_rjsRAC5w3leOUow,Purple Line,Purple Line,0
Kengeri Bus Terminal,Hopefarm Channasandra,72.0,True,,44.305,12.914642,77.487704,12.987348,77.753796,ChIJG4890iA_rjsRAC5w3leOUow,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Purple Line,Purple Line,0
Hopefarm Channasandra,Kengeri,75.0,True,,45.936,12.987348,77.753796,12.9078282,77.47636670000001,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJ1U1wr3Y_rjsROkbeYesRWD0,Purple Line,Purple Line,0
Kengeri,Hopefarm Channasandra,75.0,True,,45.936,12.9078282,77.47636670000001,12.987348,77.753796,ChIJ1U1wr3Y_rjsROkbeYesRWD0,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Purple Line,Purple Line,0
Hopefarm Channasandra,Challaghatta,79.0,True,,48.068,12.987348,77.753796,12.8973787,77.4612408,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJG87IxFo5rjsRvxo6f6Mh12Y,Purple Line,Purple Line,0
Challaghatta,Hopefarm Channasandra,79.0,True,,48.068,12.8973787,77.4612408,12.987348,77.753796,ChIJG87IxFo5rjsRvxo6f6Mh12Y,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Purple Line,Purple Line,0
Kadugodi Tree Park,Pattandur Agrahara,2.0,True,,1.053,12.985711,77.746842,12.987622,77.737737,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJ1-At8uQRrjsRU3foUV135ok,Purple Line,Purple Line,0
Pattandur Agrahara,Kadugodi Tree Park,2.0,True,,1.053,12.987622,77.737737,12.985711,77.746842,ChIJ1-At8uQRrjsRU3foUV135ok,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Sri Sathya Sai Hospital,5.0,True,,2.623,12.985711,77.746842,12.98122,77.72753999999999,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJr5Fc2vMRrjsRF4WM58uQkS4,Purple Line,Purple Line,0
Sri Sathya Sai Hospital,Kadugodi Tree Park,5.0,True,,2.623,12.98122,77.72753999999999,12.985711,77.746842,ChIJr5Fc2vMRrjsRF4WM58uQkS4,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Nallurhalli,7.0,True,,3.404,12.985711,77.746842,12.976632,77.724752,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJx9bz-_QRrjsRNU3ib6xyMXs,Purple Line,Purple Line,0
Nallurhalli,Kadugodi Tree Park,7.0,True,,3.404,12.976632,77.724752,12.985711,77.746842,ChIJx9bz-_QRrjsRNU3ib6xyMXs,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Kundalahalli,8.0,True,,4.444,12.985711,77.746842,12.977607,77.71552299999999,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJRWICRIkRrjsRw99Xm5WFyhY,Purple Line,Purple Line,0
Kundalahalli,Kadugodi Tree Park,8.0,True,,4.444,12.977607,77.71552299999999,12.985711,77.746842,ChIJRWICRIkRrjsRw99Xm5WFyhY,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Seetharamapalya,10.0,True,,5.423,12.985711,77.746842,12.9808333,77.70883549999999,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJsUHA1f8RrjsRsk2ztqTF2kQ,Purple Line,Purple Line,0
Seetharamapalya,Kadugodi Tree Park,10.0,True,,5.423,12.9808333,77.70883549999999,12.985711,77.746842,ChIJsUHA1f8RrjsRsk2ztqTF2kQ,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Hoodi,12.0,True,,6.4670000000000005,12.985711,77.746842,12.988782,77.711364,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJCyddpJARrjsRKnXrc3LZVNk,Purple Line,Purple Line,0
Hoodi,Kadugodi Tree Park,12.0,True,,6.4670000000000005,12.988782,77.711364,12.985711,77.746842,ChIJCyddpJARrjsRKnXrc3LZVNk,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Garudacharpalya,15.0,True,,8.091,12.985711,77.746842,12.993482,77.70365799999999,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJnytwFZ8RrjsR4oh_mLMrb4U,Purple Line,Purple Line,0
Garudacharpalya,Kadugodi Tree Park,15.0,True,,8.091,12.993482,77.70365799999999,12.985711,77.746842,ChIJnytwFZ8RrjsR4oh_mLMrb4U,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Singayyanapalya,17.0,True,,9.407,12.985711,77.746842,12.996557,77.692708,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJARDqkQwRrjsRv9n3wCZVhgo,Purple Line,Purple Line,0
Singayyanapalya,Kadugodi Tree Park,17.0,True,,9.407,12.996557,77.692708,12.985711,77.746842,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Krishnarajapura,19.0,True,,11.33,12.985711,77.746842,12.999922,77.677607,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJ6yYmDBYRrjsR-XAcsParqj4,Purple Line,Purple Line,0
Krishnarajapura,Kadugodi Tree Park,19.0,True,,11.33,12.999922,77.677607,12.985711,77.746842,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Benniganahalli,21.0,True,,12.743,12.985711,77.746842,12.9963737,77.6682628,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJ6eHf9mARrjsR274ajmNxxh0,Purple Line,Purple Line,0
Benniganahalli,Kadugodi Tree Park,21.0,True,,12.743,12.9963737,77.6682628,12.985711,77.746842,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Baiyappanahalli,24.0,True,,14.891,12.985711,77.746842,12.98959,77.65366,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJh00lK0sRrjsRpsciq16fZ6Y,Purple Line,Purple Line,0
Baiyappanahalli,Kadugodi Tree Park,24.0,True,,14.891,12.98959,77.65366,12.985711,77.746842,ChIJh00lK0sRrjsRpsciq16fZ6Y,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Swami Vivekananda Road,26.0,True,,16.286,12.985711,77.746842,12.9859106,77.645004,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJP-ri17AWrjsROiCDxVe3X74,Purple Line,Purple Line,0
Swami Vivekananda Road,Kadugodi Tree Park,26.0,True,,16.286,12.9859106,77.645004,12.985711,77.746842,ChIJP-ri17AWrjsROiCDxVe3X74,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Indiranagar,30.0,True,,17.708,12.985711,77.746842,12.9782619,77.63852570000002,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJZbZd-qQWrjsRe7G5a9GUZ9U,Purple Line,Purple Line,0
Indiranagar,Kadugodi Tree Park,30.0,True,,17.708,12.9782619,77.63852570000002,12.985711,77.746842,ChIJZbZd-qQWrjsRe7G5a9GUZ9U,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Halasuru,33.0,True,,19.171999999999997,12.985711,77.746842,12.9763635,77.62671499999999,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJSd03apkWrjsRmpKnR3Cq5Ck,Purple Line,Purple Line,0
Halasuru,Kadugodi Tree Park,33.0,True,,19.171999999999997,12.9763635,77.62671499999999,12.985711,77.746842,ChIJSd03apkWrjsRmpKnR3Cq5Ck,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Trinity,35.0,True,,20.552999999999997,12.985711,77.746842,12.973342,77.615719,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJQfmchYMWrjsR3ETTlmpjx0I,Purple Line,Purple Line,0
Trinity,Kadugodi Tree Park,35.0,True,,20.552999999999997,12.973342,77.615719,12.985711,77.746842,ChIJQfmchYMWrjsR3ETTlmpjx0I,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Mahatma Gandhi Road,37.0,True,,22.054000000000002,12.985711,77.746842,12.9755162,77.6066919,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJvwy9o30WrjsR_3Soez0XLL8,Purple Line,Purple Line,0
Mahatma Gandhi Road,Kadugodi Tree Park,37.0,True,,22.054000000000002,12.9755162,77.6066919,12.985711,77.746842,ChIJvwy9o30WrjsR_3Soez0XLL8,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Cubbon Park,40.0,True,,23.744999999999997,12.985711,77.746842,12.9809008,77.59746539999999,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJdUZ_eWUWrjsRfo6CcEaixkU,Purple Line,Purple Line,0
Cubbon Park,Kadugodi Tree Park,40.0,True,,23.744999999999997,12.9809008,77.59746539999999,12.985711,77.746842,ChIJdUZ_eWUWrjsRfo6CcEaixkU,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,"Dr. B. R. Ambedkar Station, Vidhana Soudha",41.0,True,,24.689999999999998,12.985711,77.746842,12.9796925,77.5926343,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJ-wIASG4WrjsRaLxJGOEWl2c,Purple Line,Purple Line,0
"Dr. B. R. Ambedkar Station, Vidhana Soudha",Kadugodi Tree Park,41.0,True,,24.689999999999998,12.9796925,77.5926343,12.985711,77.746842,ChIJ-wIASG4WrjsRaLxJGOEWl2c,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,"Sir M. Visvesvaraya Station, Central College",43.0,True,,26.339,12.985711,77.746842,12.9742805,77.5839458,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJmR7YxQwWrjsRW5vq4ycsdm4,Purple Line,Purple Line,0
"Sir M. Visvesvaraya Station, Central College",Kadugodi Tree Park,43.0,True,,26.339,12.9742805,77.5839458,12.985711,77.746842,ChIJmR7YxQwWrjsRW5vq4ycsdm4,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,"Nadaprabhu Kempegowda Station, Majestic",45.0,True,,28.266,12.985711,77.746842,12.975692,77.572844,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJZQRCbwUWrjsRko0PHW2ZX6k,Purple Line,Green Line,0
"Nadaprabhu Kempegowda Station, Majestic",Kadugodi Tree Park,45.0,True,,28.266,12.975692,77.572844,12.985711,77.746842,ChIJZQRCbwUWrjsRko0PHW2ZX6k,ChIJS_ojywIOrjsRVtyLn4BoNnw,Green Line,Purple Line,0
Kadugodi Tree Park,Krantivira Sangolli Rayanna Railway Station,47.0,True,,29.464,12.985711,77.746842,12.9758403,77.5657561,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJzZmnPQMWrjsRhEgM3qcVawM,Purple Line,Purple Line,0
Krantivira Sangolli Rayanna Railway Station,Kadugodi Tree Park,47.0,True,,29.464,12.9758403,77.5657561,12.985711,77.746842,ChIJzZmnPQMWrjsRhEgM3qcVawM,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Magadi Road,49.0,True,,30.786,12.985711,77.746842,12.9756582,77.55541149999999,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJybGxEPo9rjsRvVr1TcQEmxo,Purple Line,Purple Line,0
Magadi Road,Kadugodi Tree Park,49.0,True,,30.786,12.9756582,77.55541149999999,12.985711,77.746842,ChIJybGxEPo9rjsRvVr1TcQEmxo,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,"Sri Balagangadharanatha Swamiji Station, Hosahalli",51.0,True,,31.978,12.985711,77.746842,12.9742975,77.5454436,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJT50hxeU9rjsRlPxnxhLf-Vc,Purple Line,Purple Line,0
"Sri Balagangadharanatha Swamiji Station, Hosahalli",Kadugodi Tree Park,51.0,True,,31.978,12.9742975,77.5454436,12.985711,77.746842,ChIJT50hxeU9rjsRlPxnxhLf-Vc,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Vijayanagar,53.0,True,,33.042,12.985711,77.746842,12.9708197,77.5373638,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJyzrM3N09rjsRqiGadttypE4,Purple Line,Purple Line,0
Vijayanagar,Kadugodi Tree Park,53.0,True,,33.042,12.9708197,77.5373638,12.985711,77.746842,ChIJyzrM3N09rjsRqiGadttypE4,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Attiguppe,55.0,True,,34.101,12.985711,77.746842,12.9621018,77.5337131,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJmV4y0XU-rjsRzclMF8nLs0I,Purple Line,Purple Line,0
Attiguppe,Kadugodi Tree Park,55.0,True,,34.101,12.9621018,77.5337131,12.985711,77.746842,ChIJmV4y0XU-rjsRzclMF8nLs0I,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Deepanjali Nagar,57.0,True,,35.481,12.985711,77.746842,12.952215,77.5371013,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJ7YKrb20-rjsRWuc27yLlYHE,Purple Line,Purple Line,0
Deepanjali Nagar,Kadugodi Tree Park,57.0,True,,35.481,12.952215,77.5371013,12.985711,77.746842,ChIJ7YKrb20-rjsRWuc27yLlYHE,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Mysuru Road,59.0,True,,36.842,12.985711,77.746842,12.9467268,77.53007389999999,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJycE_0Gg-rjsRJVmVnabEF2Q,Purple Line,Purple Line,0
Mysuru Road,Kadugodi Tree Park,59.0,True,,36.842,12.9467268,77.53007389999999,12.985711,77.746842,ChIJycE_0Gg-rjsRJVmVnabEF2Q,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Pantharapalya–Nayandahalli,61.0,True,,36.910000000000004,12.985711,77.746842,12.946231,77.52985,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJFzIC22g-rjsRI_CMVvZhmHU,Purple Line,Purple Line,0
Pantharapalya–Nayandahalli,Kadugodi Tree Park,61.0,True,,36.910000000000004,12.946231,77.52985,12.985711,77.746842,ChIJFzIC22g-rjsRI_CMVvZhmHU,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Rajarajeshwari Nagar,63.0,True,,38.744,12.985711,77.746842,12.936693,77.519556,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJLb5o3V4-rjsRJH2aID0lcCQ,Purple Line,Purple Line,0
Rajarajeshwari Nagar,Kadugodi Tree Park,63.0,True,,38.744,12.936693,77.519556,12.985711,77.746842,ChIJLb5o3V4-rjsRJH2aID0lcCQ,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Jnanabharathi,65.0,True,,39.565000000000005,12.985711,77.746842,12.935446,77.51217799999999,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJW85xJPQ-rjsRvv7Jifc2tXE,Purple Line,Purple Line,0
Jnanabharathi,Kadugodi Tree Park,65.0,True,,39.565000000000005,12.935446,77.51217799999999,12.985711,77.746842,ChIJW85xJPQ-rjsRvv7Jifc2tXE,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Pattanagere,67.0,True,,41.553000000000004,12.985711,77.746842,12.924276,77.498305,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJu6v7ouY-rjsRo6QAv0TU7CQ,Purple Line,Purple Line,0
Pattanagere,Kadugodi Tree Park,67.0,True,,41.553000000000004,12.924276,77.498305,12.985711,77.746842,ChIJu6v7ouY-rjsRo6QAv0TU7CQ,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Kengeri Bus Terminal,70.0,True,,43.27,12.985711,77.746842,12.914642,77.487704,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJG4890iA_rjsRAC5w3leOUow,Purple Line,Purple Line,0
Kengeri Bus Terminal,Kadugodi Tree Park,70.0,True,,43.27,12.914642,77.487704,12.985711,77.746842,ChIJG4890iA_rjsRAC5w3leOUow,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Kengeri,73.0,True,,44.901,12.985711,77.746842,12.9078282,77.47636670000001,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJ1U1wr3Y_rjsROkbeYesRWD0,Purple Line,Purple Line,0
Kengeri,Kadugodi Tree Park,73.0,True,,44.901,12.9078282,77.47636670000001,12.985711,77.746842,ChIJ1U1wr3Y_rjsROkbeYesRWD0,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Kadugodi Tree Park,Challaghatta,77.0,True,,47.033,12.985711,77.746842,12.8973787,77.4612408,ChIJS_ojywIOrjsRVtyLn4BoNnw,ChIJG87IxFo5rjsRvxo6f6Mh12Y,Purple Line,Purple Line,0
Challaghatta,Kadugodi Tree Park,77.0,True,,47.033,12.8973787,77.4612408,12.985711,77.746842,ChIJG87IxFo5rjsRvxo6f6Mh12Y,ChIJS_ojywIOrjsRVtyLn4BoNnw,Purple Line,Purple Line,0
Pattandur Agrahara,Sri Sathya Sai Hospital,3.0,True,,1.5700000000000003,12.987622,77.737737,12.98122,77.72753999999999,ChIJ1-At8uQRrjsRU3foUV135ok,ChIJr5Fc2vMRrjsRF4WM58uQkS4,Purple Line,Purple Line,0
Sri Sathya Sai Hospital,Pattandur Agrahara,3.0,True,,1.5700000000000003,12.98122,77.72753999999999,12.987622,77.737737,ChIJr5Fc2vMRrjsRF4WM58uQkS4,ChIJ1-At8uQRrjsRU3foUV135ok,Purple Line,Purple Line,0
Pattandur Agrahara,Nallurhalli,5.0,True,,2.351,12.987622,77.737737,12.976632,77.724752,ChIJ1-At8uQRrjsRU3foUV135ok,ChIJx9bz-_QRrjsRNU3ib6xyMXs,Purple Line,Purple Line,0
Nallurhalli,Pattandur Agrahara,5.0,True,,2.351,12.976632,77.724752,12.987622,77.737737,ChIJx9bz-_QRrjsRNU3ib6xyMXs,ChIJ1-At8uQRrjsRU3foUV135ok,Purple Line,Purple Line,0
Pattandur Agrahara,Kundalahalli,6.0,True,,3.391,12.987622,77.737737,12.977607,77.71552299999999,ChIJ1-At8uQRrjsRU3foUV135ok,ChIJRWICRIkRrjsRw99Xm5WFyhY,Purple Line,Purple Line,0
Kundalahalli,Pattandur Agrahara,6.0,True,,3.391,12.977607,77.71552299999999,12.987622,77.737737,ChIJRWICRIkRrjsRw99Xm5WFyhY,ChIJ1-At8uQRrjsRU3foUV135ok,Purple Line,Purple Line,0
Pattandur Agrahara,Seetharamapalya,8.0,True,,4.37,12.987622,77.737737,12.9808333,77.70883549999999,ChIJ1-At8uQRrjsRU3foUV135ok,ChIJsUHA1f8RrjsRsk2ztqTF2kQ,Purple Line,Purple Line,0
Seetharamapalya,Pattandur Agrahara,8.0,True,,4.37,12.9808333,77.70883549999999,12.987622,77.737737,ChIJsUHA1f8RrjsRsk2ztqTF2kQ,ChIJ1-At8uQRrjsRU3foUV135ok,Purple Line,Purple Line,0
Pattandur Agrahara,Hoodi,10.0,True,,5.414000000000001,12.987622,77.737737,12.988782,77.711364,ChIJ1-At8uQRrjsRU3foUV135ok,ChIJCyddpJARrjsRKnXrc3LZVNk,Purple Line,Purple Line,0
Hoodi,Pattandur Agrahara,10.0,True,,5.414000000000001,12.988782,77.711364,12.987622,77.737737,ChIJCyddpJARrjsRKnXrc3LZVNk,ChIJ1-At8uQRrjsRU3foUV135ok,Purple Line,Purple Line,0
